State,County Name,"Median
Home Price
Q4 2021","Monthly
Payment
Q4 2021","Monthly
Payment
Q4 2020",Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,Population,,
Colorado,Cheyenne County,137189,526,422,$572 ,$575 ,$757 ,"$1,075 ","$1,216 ","1,831",,
Colorado,Clear Creek County,476721,1827,1472,"$1,236 ","$1,364 ","$1,659 ","$2,226 ","$2,501 ","9,700",,
Colorado,Conejos County,153067,587,471,$612 ,$616 ,$811 ,"$1,065 ","$1,105 ","8,205",,
Colorado,Costilla County,143540,550,442,$722 ,$727 ,$908 ,"$1,122 ","$1,458 ","3,887",,
Colorado,Crowley County,100859,387,310,$754 ,$759 ,$948 ,"$1,281 ","$1,286 ","6,061",,
Colorado,Custer County,358088,1373,1101,$747 ,$752 ,$990 ,"$1,224 ","$1,590 ","5,068",,
Colorado,Delta County,306769,1176,944,$820 ,$825 ,"$1,086 ","$1,391 ","$1,473 ","31,162",,
Colorado,Denver County,563924,2162,1741,"$1,236 ","$1,364 ","$1,659 ","$2,226 ","$2,501 ","727,211",,
Colorado,Dolores County,148113,568,456,$727 ,$731 ,$914 ,"$1,298 ","$1,468 ","2,055",,
Colorado,Douglas County,659319,2527,2036,"$1,236 ","$1,364 ","$1,659 ","$2,226 ","$2,501 ","351,154",,
Colorado,Eagle County,714270,2738,2197,"$1,292 ","$1,477 ","$1,944 ","$2,403 ","$2,636 ","55,127",,
Colorado,Elbert County,584213,2240,1804,$885 ,"$1,033 ","$1,302 ","$1,849 ","$2,229 ","26,729",,
Colorado,El Paso County,431870,1656,1305,"$1,236 ","$1,364 ","$1,659 ","$2,226 ","$2,501 ","720,403",,
Colorado,Fremont County,221026,847,680,$769 ,$774 ,"$1,019 ","$1,447 ","$1,533 ","47,839",,
Colorado,Garfield County,458058,1756,1409,"$1,094 ","$1,101 ","$1,387 ","$1,865 ","$2,374 ","60,061",,
Colorado,Gilpin County,445343,1707,1375,"$1,236 ","$1,364 ","$1,659 ","$2,226 ","$2,501 ","6,243",,
Colorado,Grand County,391496,1501,1204,$850 ,"$1,076 ","$1,279 ","$1,610 ","$2,189 ","15,734",,
Colorado,Gunnison County,466569,1789,1435,$934 ,$940 ,"$1,198 ","$1,700 ","$2,050 ","17,462",,
Colorado,Hinsdale County,444593,1704,1368,$791 ,$818 ,$932 ,"$1,244 ","$1,497 ",820,,
Colorado,Huerfano County,205275,787,631,$739 ,$744 ,$979 ,"$1,210 ","$1,572 ","6,897",,
Colorado,Jackson County,249861,958,769,$717 ,$721 ,$882 ,"$1,196 ","$1,387 ","1,392",,
Colorado,Jefferson County,581189,2228,1795,"$1,236 ","$1,364 ","$1,659 ","$2,226 ","$2,501 ","582,881",,
Colorado,Kiowa County,109878,421,338,$681 ,$686 ,$857 ,"$1,059 ","$1,376 ","1,406",,
Colorado,Kit Carson County,155481,596,478,$754 ,$759 ,$999 ,"$1,249 ","$1,604 ","7,097",,
Colorado,Lake County,294829,1130,907,"$1,132 ","$1,240 ","$1,413 ","$1,966 ","$2,346 ","8,127",,
Colorado,La Plata County,502517,1926,1546,$813 ,$841 ,$958 ,"$1,361 ","$1,539 ","56,221",,
Colorado,Larimer County,513954,1970,1611,"$1,084 ","$1,143 ","$1,421 ","$2,019 ","$2,419 ","356,899",,
Colorado,Las Animas County,191937,736,590,$653 ,$747 ,$983 ,"$1,349 ","$1,484 ","14,506",,
Colorado,Lincoln County,186856,716,575,$786 ,$791 ,$989 ,"$1,242 ","$1,693 ","5,701",,
Colorado,Logan County,200575,769,617,$735 ,$739 ,$973 ,"$1,382 ","$1,504 ","22,409",,
Colorado,Mesa County,343371,1316,1043,$682 ,$781 ,"$1,026 ","$1,457 ","$1,756 ","154,210",,
Colorado,Mineral County,392004,1503,1206,$902 ,$907 ,"$1,134 ","$1,513 ","$1,821 ",769,,
Colorado,Moffat County,231569,888,712,$767 ,$772 ,"$1,016 ","$1,256 ","$1,378 ","13,283",,
Colorado,Montezuma County,283015,1085,871,$765 ,$812 ,"$1,068 ","$1,320 ","$1,574 ","26,183",,
Colorado,Montrose County,285048,1093,877,$772 ,$777 ,"$1,022 ","$1,452 ","$1,548 ","42,758",,
Colorado,Morgan County,255577,980,786,$715 ,$788 ,"$1,037 ","$1,373 ","$1,617 ","29,068",,
Colorado,Otero County,120548,462,371,$703 ,$708 ,$931 ,"$1,186 ","$1,515 ","18,278",,
Colorado,Ouray County,570349,2186,1754,"$1,169 ","$1,176 ","$1,548 ","$1,914 ","$2,294 ","4,952",,
Colorado,Park County,412326,1581,1273,"$1,236 ","$1,364 ","$1,659 ","$2,226 ","$2,501 ","18,845",,
Colorado,Phillips County,201337,772,619,$774 ,$779 ,$973 ,"$1,230 ","$1,319 ","4,265",,
Colorado,Pitkin County,782357,2999,2406,"$1,230 ","$1,435 ","$1,851 ","$2,576 ","$2,841 ","17,767",,
Colorado,Prowers County,134775,517,415,$687 ,$692 ,$906 ,"$1,120 ","$1,437 ","12,172",,
Colorado,Pueblo County,258179,990,771,$783 ,$800 ,"$1,052 ","$1,377 ","$1,638 ","168,424",,
Colorado,Rio Blanco County,250369,960,770,$751 ,$756 ,$995 ,"$1,302 ","$1,349 ","6,324",,
Colorado,Rio Grande County,218486,838,672,$689 ,$693 ,$866 ,"$1,230 ","$1,391 ","11,267",,
Colorado,Routt County,679973,2607,2092,"$1,210 ","$1,218 ","$1,602 ","$1,980 ","$2,742 ","25,638",,
Colorado,Saguache County,193970,744,597,$676 ,$681 ,$896 ,"$1,108 ","$1,215 ","6,824",,
Colorado,San Juan County,409534,1570,1260,$902 ,$907 ,"$1,134 ","$1,513 ","$1,821 ",728,,
Colorado,San Miguel County,608838,2334,1873,"$1,112 ","$1,296 ","$1,673 ","$2,137 ","$2,687 ","8,179",,
Colorado,Sedgwick County,123343,473,379,$642 ,$664 ,$757 ,$936 ,"$1,296 ","2,248",,
Colorado,Summit County,736246,2822,2265,"$1,340 ","$1,577 ","$1,797 ","$2,553 ","$2,886 ","31,011",,
Colorado,Teller County,388949,1491,1175,$817 ,$962 ,"$1,229 ","$1,746 ","$2,104 ","25,388",,
Colorado,Washington County,192191,737,591,$808 ,$836 ,$952 ,"$1,177 ","$1,291 ","4,908",,
Colorado,Weld County,456950,1752,1429,$897 ,$990 ,"$1,272 ","$1,801 ","$2,022 ","324,492",,
Colorado,Yuma County,243637,934,749,$763 ,$768 ,"$1,011 ","$1,338 ","$1,371 ","10,019",,
Connecticut,Fairfield County,546529,2095,1747,"$1,203 ","$1,412 ","$1,810 ","$2,291 ","$2,487 ","943,332",,
Connecticut,Hartford County,294557,1129,952,$865 ,"$1,054 ","$1,302 ","$1,609 ","$1,907 ","891,720",,
Connecticut,Litchfield County,324477,1244,1035,$850 ,$981 ,"$1,280 ","$1,582 ","$1,736 ","180,333",,
Connecticut,Middlesex County,352064,1350,1138,$865 ,"$1,054 ","$1,302 ","$1,609 ","$1,907 ","162,436",,
Connecticut,New Haven County,315429,1209,993,$967 ,"$1,224 ","$1,456 ","$1,800 ","$2,492 ","854,757",,
Connecticut,New London County,319915,1226,1008,$833 ,"$1,006 ","$1,254 ","$1,616 ","$2,102 ","265,206",,
Connecticut,Tolland County,318286,1220,1029,$865 ,"$1,054 ","$1,302 ","$1,609 ","$1,907 ","150,721",,
Connecticut,Windham County,270439,1037,863,$848 ,$854 ,"$1,110 ","$1,388 ","$1,875 ","116,782",,
Delaware,Kent County,283466,1087,882,$851 ,$856 ,"$1,002 ","$1,423 ","$1,647 ","180,786",,
Delaware,New Castle County,326084,1250,1064,$940 ,"$1,071 ","$1,298 ","$1,605 ","$2,140 ","558,753",,
"District of
Columbia",District of Columbia,766588,2939,2501,"$2,180 ","$2,220 ","$2,530 ","$3,200 ","$3,840 ","705,749",,
Florida,Alachua County,278118,1066,863,$784 ,$864 ,"$1,038 ","$1,369 ","$1,408 ","269,043",,
Florida,Baker County,182878,701,543,$565 ,$617 ,$812 ,"$1,091 ","$1,390 ","29,210",,
Florida,Bay County,260276,998,798,$903 ,"$1,010 ","$1,170 ","$1,613 ","$1,983 ","174,705",,
Florida,Bradford County,142331,546,434,$654 ,$665 ,$758 ,"$1,077 ","$1,297 ","28,201",,
Florida,Brevard County,306886,1176,911,$815 ,$984 ,"$1,196 ","$1,596 ","$1,921 ","601,942",,
Florida,Broward County,385760,1479,1179,"$1,127 ","$1,240 ","$1,556 ","$2,207 ","$2,663 ","1,952,778",,
Florida,Calhoun County,109189,419,333,$653 ,$664 ,$757 ,"$1,075 ","$1,076 ","14,105",,
Florida,Charlotte County,314334,1205,891,$832 ,$928 ,"$1,142 ","$1,622 ","$1,955 ","188,910",,
Florida,Citrus County,200907,770,612,$695 ,$717 ,$943 ,"$1,316 ","$1,614 ","149,657",,
Florida,Clay County,282414,1083,839,$827 ,$995 ,"$1,188 ","$1,542 ","$1,948 ","219,252",,
Florida,Collier County,509800,1954,1445,"$1,106 ","$1,295 ","$1,583 ","$2,078 ","$2,153 ","384,902",,
Florida,Columbia County,207715,796,633,$614 ,$663 ,$873 ,"$1,105 ","$1,184 ","71,686",,
Florida,DeSoto County,112657,432,343,$653 ,$664 ,$757 ,"$1,023 ","$1,027 ","38,001",,
Florida,Dixie County,100839,387,307,$653 ,$664 ,$757 ,"$1,031 ","$1,176 ","16,826",,
Florida,Duval County,273330,1048,812,$844 ,$877 ,"$1,012 ","$1,424 ","$1,732 ","957,755",,
Florida,Escambia County,228537,876,701,$800 ,$925 ,"$1,193 ","$1,575 ","$1,809 ","318,316",,
Florida,Franklin County,213239,817,650,$653 ,$664 ,$757 ,"$1,075 ","$1,296 ","12,125",,
Florida,Gadsden County,119664,459,378,$837 ,$941 ,"$1,124 ","$1,470 ","$1,596 ","45,660",,
Florida,Gilchrist County,132848,509,412,$784 ,$864 ,"$1,038 ","$1,369 ","$1,408 ","18,582",,
Florida,Glades County,98527,378,300,$702 ,$706 ,$821 ,"$1,015 ","$1,167 ","13,811",,
Florida,Gulf County,206431,791,629,$775 ,$780 ,"$1,026 ","$1,268 ","$1,716 ","13,639",,
Florida,Hamilton County,102894,394,314,$572 ,$575 ,$757 ,"$1,075 ","$1,144 ","14,428",,
Florida,Hardee County,107133,411,327,$591 ,$595 ,$783 ,$971 ,"$1,202 ","26,937",,
Florida,Hendry County,121392,465,370,$653 ,$664 ,$757 ,"$1,075 ","$1,244 ","42,022",,
Florida,Hernando County,234282,898,687,"$1,044 ","$1,110 ","$1,347 ","$1,732 ","$2,133 ","193,920",,
Florida,Highlands County,186134,714,567,$642 ,$709 ,$933 ,"$1,178 ","$1,329 ","106,221",,
Florida,Hillsborough County,332296,1274,974,"$1,044 ","$1,110 ","$1,347 ","$1,732 ","$2,133 ","1,471,968",,
Florida,Holmes County,119080,456,363,$581 ,$585 ,$757 ,$985 ,"$1,296 ","19,617",,
Florida,Indian River County,310702,1191,930,$754 ,$941 ,"$1,135 ","$1,480 ","$1,889 ","159,923",,
Florida,Jackson County,127173,488,388,$607 ,$610 ,$757 ,$993 ,"$1,086 ","46,414",,
Florida,Jefferson County,165032,633,521,$837 ,$941 ,"$1,124 ","$1,470 ","$1,596 ","14,246",,
Florida,Lafayette County,134495,516,410,$707 ,$719 ,$820 ,"$1,030 ","$1,166 ","8,422",,
Florida,Lake County,285923,1096,876,"$1,152 ","$1,237 ","$1,422 ","$1,827 ","$2,211 ","367,118",,
Florida,Lee County,340626,1306,965,$976 ,$979 ,"$1,231 ","$1,603 ","$1,820 ","770,577",,
Florida,Leon County,279256,1070,881,$837 ,$941 ,"$1,124 ","$1,470 ","$1,596 ","293,582",,
Florida,Levy County,135779,520,414,$572 ,$575 ,$757 ,"$1,021 ","$1,136 ","41,503",,
Florida,Liberty County,96471,370,294,$653 ,$664 ,$757 ,$936 ,"$1,058 ","8,354",,
Florida,Madison County,114455,439,349,$653 ,$664 ,$757 ,"$1,041 ","$1,296 ","18,493",,
Florida,Manatee County,376542,1443,1074,$920 ,"$1,081 ","$1,385 ","$1,835 ","$2,185 ","403,253",,
Florida,Marion County,218548,838,644,$740 ,$806 ,$995 ,"$1,285 ","$1,418 ","365,579",,
Florida,Martin County,421292,1615,1221,$980 ,$987 ,"$1,275 ","$1,711 ","$1,962 ","161,000",,
Florida,Miami-Dade County,424413,1627,1297,"$1,162 ","$1,332 ","$1,672 ","$2,220 ","$2,631 ","2,716,940",,
Florida,Monroe County,726297,2784,2214,"$1,333 ","$1,370 ","$1,759 ","$2,261 ","$2,993 ","74,228",,
Florida,Nassau County,322308,1236,958,$827 ,$995 ,"$1,188 ","$1,542 ","$1,948 ","88,625",,
Florida,Okaloosa County,322056,1235,967,$981 ,$987 ,"$1,172 ","$1,542 ","$1,997 ","210,738",,
Florida,Okeechobee County,136165,522,415,$659 ,$663 ,$873 ,"$1,096 ","$1,241 ","42,168",,
Florida,Orange County,340731,1306,1044,"$1,152 ","$1,237 ","$1,422 ","$1,827 ","$2,211 ","1,393,452",,
Florida,Osceola County,295760,1134,906,"$1,152 ","$1,237 ","$1,422 ","$1,827 ","$2,211 ","375,751",,
Florida,Palm Beach County,399758,1532,1222,"$1,049 ","$1,274 ","$1,578 ","$2,120 ","$2,575 ","1,496,770",,
Florida,Pasco County,261644,1003,767,"$1,044 ","$1,110 ","$1,347 ","$1,732 ","$2,133 ","553,947",,
Florida,Pinellas County,315007,1208,923,"$1,044 ","$1,110 ","$1,347 ","$1,732 ","$2,133 ","974,996",,
Florida,Polk County,235303,902,714,$830 ,$836 ,"$1,056 ","$1,418 ","$1,807 ","724,777",,
Florida,Putnam County,128971,494,393,$581 ,$585 ,$770 ,$987 ,"$1,095 ","74,521",,
Florida,St. Johns County,445938,1709,1325,$844 ,$877 ,"$1,012 ","$1,424 ","$1,732 ","264,672",,
Florida,St. Lucie County,309330,1186,897,$920 ,"$1,081 ","$1,385 ","$1,835 ","$2,185 ","328,297",,
Florida,Santa Rosa County,291909,1119,895,"$1,152 ","$1,237 ","$1,422 ","$1,827 ","$2,211 ","184,313",,
Florida,Sarasota County,380978,1460,1087,$827 ,$995 ,"$1,188 ","$1,542 ","$1,948 ","433,742",,
Florida,Seminole County,353635,1356,1084,$980 ,$987 ,"$1,275 ","$1,711 ","$1,962 ","471,826",,
Florida,Sumter County,362249,1389,1104,$751 ,$756 ,$995 ,"$1,344 ","$1,349 ","132,420",,
Florida,Suwannee County,130127,499,397,$653 ,$664 ,$757 ,$987 ,"$1,115 ","44,417",,
Florida,Taylor County,109317,419,333,$653 ,$664 ,$757 ,$984 ,"$1,076 ","21,569",,
Florida,Union County,152093,583,464,$653 ,$664 ,$757 ,$940 ,"$1,296 ","15,237",,
Florida,Volusia County,278486,1068,827,$754 ,$931 ,"$1,135 ","$1,505 ","$1,580 ","553,284",,
Florida,Wakulla County,178012,682,562,$767 ,$863 ,"$1,025 ","$1,267 ","$1,754 ","33,739",,
Florida,Walton County,313692,1203,956,$786 ,$885 ,"$1,008 ","$1,326 ","$1,456 ","74,071",,
Florida,Washington County,145413,557,443,$572 ,$575 ,$757 ,"$1,062 ","$1,296 ","25,473",,
Georgia,Appling County,102807,394,317,$545 ,$549 ,$704 ,"$1,000 ","$1,036 ","18,386",,
Georgia,Atkinson County,80374,308,247,$555 ,$558 ,$704 ,$989 ,"$1,036 ","8,165",,
Georgia,Bacon County,103960,399,320,$493 ,$618 ,$704 ,$870 ,"$1,036 ","11,164",,
Georgia,Baker County,100245,384,317,$562 ,$581 ,$704 ,$887 ,"$1,036 ","3,038",,
Georgia,Baldwin County,154210,591,475,$613 ,$642 ,$731 ,$908 ,"$1,108 ","44,890",,
Georgia,Banks County,193692,742,596,$602 ,$606 ,$762 ,$942 ,"$1,056 ","19,234",,
Georgia,Barrow County,238346,914,723,"$1,111 ","$1,131 ","$1,289 ","$1,596 ","$1,951 ","83,240",,
Georgia,Bartow County,238346,914,723,"$1,111 ","$1,131 ","$1,289 ","$1,596 ","$1,951 ","107,738",,
Georgia,Ben Hill County,106909,410,329,$590 ,$618 ,$704 ,$938 ,"$1,062 ","16,700",,
Georgia,Berrien County,112805,432,347,$532 ,$535 ,$704 ,"$1,000 ","$1,051 ","19,397",,
Georgia,Bibb County,155678,597,495,$600 ,$739 ,$846 ,"$1,071 ","$1,147 ","153,159",,
Georgia,Bleckley County,131136,503,404,$532 ,$535 ,$704 ,$962 ,"$1,042 ","12,873",,
Georgia,Brantley County,92934,356,288,$728 ,$732 ,$894 ,"$1,230 ","$1,426 ","19,109",,
Georgia,Brooks County,127946,490,417,$639 ,$643 ,$833 ,"$1,159 ","$1,376 ","15,457",,
Georgia,Bryan County,282482,1083,866,$880 ,$937 ,"$1,067 ","$1,466 ","$1,713 ","39,627",,
Georgia,Bulloch County,183693,704,566,$629 ,$632 ,$772 ,"$1,097 ","$1,283 ","79,608",,
Georgia,Burke County,111093,426,344,$685 ,$789 ,$906 ,"$1,228 ","$1,532 ","22,383",,
Georgia,Butts County,171578,658,521,$709 ,$714 ,$939 ,"$1,233 ","$1,405 ","24,936",,
Georgia,Calhoun County,66017,253,203,$545 ,$549 ,$704 ,$880 ,"$1,095 ","6,189",,
Georgia,Camden County,212407,814,654,$685 ,$689 ,$875 ,"$1,201 ","$1,427 ","54,666",,
Georgia,Candler County,123188,472,379,$545 ,$549 ,$704 ,$988 ,"$1,025 ","10,803",,
Georgia,Carroll County,200174,767,608,"$1,111 ","$1,131 ","$1,289 ","$1,596 ","$1,951 ","119,992",,
Georgia,Catoosa County,213621,819,650,$721 ,$742 ,$883 ,"$1,148 ","$1,380 ","67,580",,
Georgia,Charlton County,106780,409,329,$590 ,$618 ,$704 ,$968 ,"$1,049 ","13,392",,
Georgia,Chatham County,253843,973,778,$880 ,$937 ,"$1,067 ","$1,466 ","$1,713 ","289,430",,
Georgia,Chattahoochee County,87466,335,280,$654 ,$724 ,$827 ,"$1,122 ","$1,415 ","10,907",,
Georgia,Chattooga County,92552,355,285,$472 ,$535 ,$704 ,$989 ,"$1,199 ","24,789",,
Georgia,Cherokee County,372917,1430,1132,"$1,111 ","$1,131 ","$1,289 ","$1,596 ","$1,951 ","258,773",,
Georgia,Clarke County,253577,972,769,$737 ,$782 ,$899 ,"$1,204 ","$1,409 ","128,331",,
Georgia,Clay County,91526,351,282,$545 ,$549 ,$704 ,"$1,000 ","$1,036 ","2,834",,
Georgia,Clayton County,185811,712,564,"$1,111 ","$1,131 ","$1,289 ","$1,596 ","$1,951 ","292,256",,
Georgia,Clinch County,78195,300,241,$545 ,$549 ,$704 ,"$1,000 ","$1,036 ","6,618",,
Georgia,Cobb County,366577,1405,1113,"$1,111 ","$1,131 ","$1,289 ","$1,596 ","$1,951 ","760,141",,
Georgia,Coffee County,128957,494,397,$590 ,$595 ,$704 ,$870 ,$955 ,"43,273",,
Georgia,Colquitt County,109729,421,338,$544 ,$548 ,$704 ,$870 ,"$1,006 ","45,600",,
Georgia,Columbia County,298335,1144,925,$685 ,$789 ,$906 ,"$1,228 ","$1,532 ","156,714",,
Georgia,Cook County,112164,430,345,$532 ,$535 ,$704 ,$894 ,"$1,066 ","17,270",,
Georgia,Coweta County,299162,1147,908,"$1,111 ","$1,131 ","$1,289 ","$1,596 ","$1,951 ","148,509",,
Georgia,Crawford County,113596,435,361,$600 ,$739 ,$846 ,"$1,071 ","$1,147 ","12,404",,
Georgia,Crisp County,106524,408,328,$590 ,$613 ,$704 ,$870 ,$955 ,"22,372",,
Georgia,Dade County,160671,616,489,$721 ,$742 ,$883 ,"$1,148 ","$1,380 ","16,116",,
Georgia,Dawson County,297997,1142,905,"$1,111 ","$1,131 ","$1,289 ","$1,596 ","$1,951 ","26,108",,
Georgia,Decatur County,142160,545,438,$556 ,$560 ,$704 ,$904 ,$955 ,"26,404",,
Georgia,DeKalb County,326335,1251,991,"$1,111 ","$1,131 ","$1,289 ","$1,596 ","$1,951 ","759,297",,
Georgia,Dodge County,97807,375,301,$532 ,$535 ,$704 ,$870 ,"$1,031 ","20,605",,
Georgia,Dooly County,106780,409,329,$590 ,$618 ,$704 ,$870 ,$955 ,"13,390",,
Georgia,Dougherty County,141544,543,447,$666 ,$690 ,$810 ,"$1,050 ","$1,273 ","87,956",,
Georgia,Douglas County,235499,903,715,"$1,111 ","$1,131 ","$1,289 ","$1,596 ","$1,951 ","146,343",,
Georgia,Early County,111395,427,343,$547 ,$549 ,$704 ,$882 ,$969 ,"10,190",,
Georgia,Echols County,70145,269,229,$639 ,$643 ,$833 ,"$1,159 ","$1,376 ","4,006",,
Georgia,Effingham County,206405,791,633,$880 ,$937 ,"$1,067 ","$1,466 ","$1,713 ","64,296",,
Georgia,Elbert County,108575,416,334,$535 ,$538 ,$708 ,$875 ,$988 ,"19,194",,
Georgia,Emanuel County,93705,359,288,$468 ,$535 ,$704 ,$950 ,"$1,205 ","22,646",,
Georgia,Evans County,112677,432,347,$555 ,$558 ,$704 ,$875 ,"$1,135 ","10,654",,
Georgia,Fannin County,253556,972,781,$637 ,$643 ,$739 ,"$1,050 ","$1,265 ","26,188",,
Georgia,Fayette County,395044,1514,1199,"$1,111 ","$1,131 ","$1,289 ","$1,596 ","$1,951 ","114,421",,
Georgia,Floyd County,176876,678,562,$654 ,$658 ,$864 ,"$1,154 ","$1,334 ","98,498",,
Georgia,Forsyth County,470610,1804,1428,"$1,111 ","$1,131 ","$1,289 ","$1,596 ","$1,951 ","244,252",,
Georgia,Franklin County,139340,534,429,$532 ,$535 ,$704 ,$974 ,"$1,052 ","23,349",,
Georgia,Fulton County,462588,1773,1404,"$1,111 ","$1,131 ","$1,289 ","$1,596 ","$1,951 ","1,063,937",,
Georgia,Gilmer County,227533,872,701,$595 ,$599 ,$788 ,$998 ,"$1,349 ","31,369",,
Georgia,Glascock County,104729,401,322,$590 ,$618 ,$704 ,"$1,000 ","$1,017 ","2,971",,
Georgia,Glynn County,251938,966,780,$728 ,$732 ,$894 ,"$1,230 ","$1,426 ","85,292",,
Georgia,Gordon County,174335,668,537,$575 ,$586 ,$704 ,$996 ,"$1,102 ","57,963",,
Georgia,Grady County,153569,589,473,$546 ,$549 ,$723 ,$977 ,$980 ,"24,633",,
Georgia,Greene County,269579,1033,830,$575 ,$578 ,$742 ,$922 ,"$1,041 ","18,324",,
Georgia,Gwinnett County,323747,1241,983,"$1,111 ","$1,131 ","$1,289 ","$1,596 ","$1,951 ","936,250",,
Georgia,Habersham County,192923,740,594,$492 ,$599 ,$741 ,"$1,001 ","$1,005 ","45,328",,
Georgia,Hall County,298287,1143,915,$840 ,$902 ,"$1,028 ","$1,339 ","$1,516 ","204,441",,
Georgia,Hancock County,108960,418,335,$590 ,$618 ,$704 ,$939 ,"$1,205 ","8,457",,
Georgia,Haralson County,160709,616,488,$649 ,$653 ,$801 ,"$1,138 ","$1,371 ","29,792",,
Georgia,Harris County,266201,1020,851,$654 ,$724 ,$827 ,"$1,122 ","$1,415 ","35,236",,
Georgia,Hart County,176515,677,543,$582 ,$586 ,$771 ,$953 ,"$1,153 ","26,205",,
Georgia,Heard County,141041,541,428,"$1,111 ","$1,131 ","$1,289 ","$1,596 ","$1,951 ","11,923",,
Georgia,Henry County,244945,939,744,"$1,111 ","$1,131 ","$1,289 ","$1,596 ","$1,951 ","234,561",,
Georgia,Houston County,190542,730,603,$778 ,$855 ,$974 ,"$1,297 ","$1,587 ","157,863",,
Georgia,Irwin County,102294,392,315,$545 ,$549 ,$704 ,$870 ,"$1,036 ","9,416",,
Georgia,Jackson County,293422,1125,903,$619 ,$623 ,$820 ,"$1,135 ","$1,154 ","72,977",,
Georgia,Jasper County,180377,691,548,"$1,111 ","$1,131 ","$1,289 ","$1,596 ","$1,951 ","14,219",,
Georgia,Jeff Davis County,102294,392,315,$545 ,$549 ,$704 ,$870 ,$982 ,"15,115",,
Georgia,Jefferson County,92936,356,286,$532 ,$535 ,$704 ,$885 ,"$1,205 ","15,362",,
Georgia,Jenkins County,95500,366,294,$545 ,$549 ,$704 ,$968 ,"$1,036 ","8,676",,
Georgia,Johnson County,82168,315,253,$590 ,$618 ,$704 ,$920 ,"$1,036 ","9,643",,
Georgia,Jones County,150935,579,480,$600 ,$739 ,$846 ,"$1,071 ","$1,147 ","28,735",,
Georgia,Lamar County,188399,722,572,$602 ,$606 ,$798 ,"$1,023 ","$1,210 ","19,077",,
Georgia,Lanier County,136373,523,444,$639 ,$643 ,$833 ,"$1,159 ","$1,376 ","10,423",,
Georgia,Laurens County,121266,465,373,$551 ,$554 ,$704 ,$968 ,"$1,106 ","47,546",,
Georgia,Lee County,187254,718,592,$666 ,$690 ,$810 ,"$1,050 ","$1,273 ","29,992",,
Georgia,Liberty County,171484,657,528,$876 ,$892 ,"$1,016 ","$1,443 ","$1,739 ","61,435",,
Georgia,Lincoln County,163696,628,504,$534 ,$616 ,$704 ,$974 ,$978 ,"7,921",,
Georgia,Long County,168178,645,518,$618 ,$622 ,$750 ,"$1,065 ","$1,276 ","19,559",,
Georgia,Lowndes County,163553,627,533,$639 ,$643 ,$833 ,"$1,159 ","$1,376 ","117,406",,
Georgia,Lumpkin County,238173,913,733,$678 ,$682 ,$898 ,"$1,167 ","$1,537 ","33,610",,
Georgia,Macon County,81784,314,252,$556 ,$559 ,$704 ,$875 ,"$1,205 ","12,947",,
Georgia,Madison County,170829,655,518,$737 ,$782 ,$899 ,"$1,204 ","$1,409 ","29,880",,
Georgia,Marion County,110406,423,353,$654 ,$724 ,$827 ,"$1,122 ","$1,415 ","8,359",,
Georgia,McDuffie County,137144,526,425,$685 ,$789 ,$906 ,"$1,228 ","$1,532 ","21,312",,
Georgia,McIntosh County,164531,631,509,$728 ,$732 ,$894 ,"$1,230 ","$1,426 ","14,378",,
Georgia,Meriwether County,133665,512,406,$642 ,$646 ,$850 ,"$1,069 ","$1,153 ","21,167",,
Georgia,Miller County,114600,439,353,$607 ,$618 ,$704 ,$870 ,"$1,036 ","5,718",,
Georgia,Mitchell County,109472,420,337,$590 ,$618 ,$704 ,$870 ,$955 ,"21,863",,
Georgia,Monroe County,202989,778,645,$556 ,$671 ,$764 ,$944 ,"$1,308 ","27,578",,
Georgia,Montgomery County,107678,413,332,$590 ,$618 ,$704 ,"$1,000 ","$1,205 ","9,172",,
Georgia,Morgan County,293550,1125,904,$701 ,$706 ,$929 ,"$1,182 ","$1,590 ","19,276",,
Georgia,Murray County,140827,540,430,$539 ,$587 ,$773 ,"$1,012 ","$1,182 ","40,096",,
Georgia,Muscogee County,171006,656,547,$654 ,$724 ,$827 ,"$1,122 ","$1,415 ","195,769",,
Georgia,Newton County,208714,800,634,"$1,111 ","$1,131 ","$1,289 ","$1,596 ","$1,951 ","111,744",,
Georgia,Oconee County,372884,1429,1131,$737 ,$782 ,$899 ,"$1,204 ","$1,409 ","40,280",,
Georgia,Oglethorpe County,154176,591,468,$737 ,$782 ,$899 ,"$1,204 ","$1,409 ","15,259",,
Georgia,Paulding County,270954,1039,822,"$1,111 ","$1,131 ","$1,289 ","$1,596 ","$1,951 ","168,667",,
Georgia,Peach County,173182,664,533,$511 ,$584 ,$769 ,"$1,044 ","$1,130 ","27,546",,
Georgia,Pickens County,259049,993,786,"$1,111 ","$1,131 ","$1,289 ","$1,596 ","$1,951 ","32,591",,
Georgia,Pierce County,133828,513,412,$555 ,$559 ,$717 ,$886 ,"$1,101 ","19,465",,
Georgia,Pike County,223854,858,679,"$1,111 ","$1,131 ","$1,289 ","$1,596 ","$1,951 ","18,962",,
